Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr2	217111713	217125397	0	694	159.452	0.229758	334.623	0.482166	53.5539	0.077167	159.452	334.623	12.2932	0.0177136	16.5503	0.0238478
chr2	29336516	29338138	0	1855	354.406	0.191055	249.675	0.134596	193.134	0.104115	354.406	249.675	16.4882	0.00888852	23.0266	0.0124132
chr2	178187777	178188325	0	1056	189.401	0.179357	309.028	0.29264	62.3862	0.0590778	189.401	309.028	11.622	0.0110057	17.8936	0.0169447
chr2	121780354	121781102	0	692	78.7924	0.113862	79.2172	0.114476	86.0731	0.124383	78.7924	79.2172	0.503401	0.000727458	6.71608	0.00970532
chr2	241421822	241422444	0	372	446.976	1.20155	85.1076	0.228784	77.573	0.20853	446.976	85.1076	7.77718	0.0209064	17.078	0.0459087
chr2	201711962	201719150	0	1172	395.294	0.337281	314.534	0.268374	104.252	0.0889524	395.294	314.534	12.5485	0.0107069	44.1342	0.0376572
chr2	232168861	232173218	0	802	247.276	0.308324	665.216	0.829446	236.324	0.294668	247.276	665.216	9.23631	0.0115166	27.2481	0.0339752
chr2	191127522	191135916	0	394	102.98	0.261369	118.892	0.301757	110.951	0.281602	102.98	118.892	3.50192	0.00888812	7.67552	0.019481
chr2	218394161	218394965	0	399	48.4338	0.121388	0	0	0	0	48.4338	0	6.40559	0.0160541	18.901	0.0473709
chr2	134163121	134164299	0	506	268.351	0.530338	538.228	1.06369	245.79	0.485752	268.351	538.228	8.84964	0.0174894	19.4766	0.0384914
chr2	120246456	120247196	0	1146	90.7245	0.0791662	515.181	0.449547	132.73	0.11582	90.7245	515.181	18.2392	0.0159155	29.2629	0.0255348
chr2	185823399	185824089	0	975	969.899	0.994769	1001.35	1.02703	253.077	0.259566	969.899	1001.35	180.028	0.184644	192.991	0.19794
chr2	55902750	55905437	0	403	146.537	0.363614	0	0	59.598	0.147886	146.537	0	19.4211	0.0481912	19.5726	0.0485672
chr2	218338484	218339045	0	828	105.738	0.127703	118.892	0.14359	101.004	0.121985	105.738	118.892	1.02139	0.00123357	6.71608	0.00811121
chr2	225338227	225338824	0	971	390.327	0.401985	233.114	0.240076	76.2436	0.0785207	390.327	233.114	13.3876	0.0137874	5.51678	0.00568154
chr2	212538059	212538665	0	1030	383.645	0.372471	215.988	0.209697	195.07	0.189388	383.645	215.988	13.0446	0.0126647	29.6467	0.0287832
chr2	219910812	219927086	0	513	0	0	118.892	0.231759	0	0	0	118.892	5.34772	0.0104244	9.2586	0.0180479
chr2	51765886	51766829	0	671	217.786	0.32457	1239.12	1.84668	89.4448	0.133301	217.786	1239.12	18.1954	0.0271168	0	0
chr2	95558561	95559347	0	1254	82.7286	0.0659718	836.691	0.667217	108.524	0.0865422	82.7286	836.691	16.5101	0.0131659	18.3733	0.0146517
chr2	166196021	166216898	0	812	383.12	0.471823	590.576	0.727311	292.108	0.359739	383.12	590.576	5.08508	0.00626241	19.0449	0.0234543
chr2	183193731	183194854	0	1296	0	0	0	0	0	0	0	0	1.91876	0.00148053	4.94112	0.00381259
chr2	212226778	212227256	0	458	146.194	0.319201	0	0	0	0	146.194	0	3.64783	0.00796469	0.383776	0.000837939
chr2	123712881	123713458	0	947	497.074	0.524893	671.923	0.709528	198.364	0.209466	497.074	671.923	15.372	0.0162323	28.7832	0.0303941
chr2	187865156	187868396	0	832	163.443	0.196446	656.891	0.789533	124.115	0.149177	163.443	656.891	10.0607	0.0120922	8.87482	0.0106669
chr2	131886137	131886632	0	640	415.079	0.648561	0	0	0	0	415.079	0	8.33165	0.0130182	0	0
chr2	227058308	227058758	0	3510	1418.95	0.404258	1608.59	0.458289	751.228	0.214025	1418.95	1608.59	40.8484	0.0116377	62.3636	0.0177674
chr2	153942645	153943226	0	1793	1903.72	1.06175	1089.39	0.607581	443.335	0.247259	1903.72	1089.39	23.9444	0.0133544	26.8643	0.0149829
chr2	12132677	12134537	0	603	1446.56	2.39894	0	0	519.478	0.861489	1446.56	0	12.5194	0.0207618	17.3179	0.0287196
chr2	203870979	203872072	0	1910	450.632	0.235933	2360.64	1.23594	299.96	0.157047	450.632	2360.64	65.4859	0.0342858	35.4993	0.018586
chr2	5243863	5246466	0	661	1009.58	1.52735	61.4277	0.0929315	93.3415	0.141213	1009.58	61.4277	12.3151	0.018631	12.2808	0.0185792
chr2	170107218	170110369	0	1058	339.131	0.32054	1518.67	1.43541	231.936	0.219221	339.131	1518.67	22.0913	0.0208802	27.8238	0.0262985
chr2	219094029	219095107	0	393	1518.89	3.86486	100.117	0.25475	104.139	0.264984	1518.89	100.117	2.83072	0.00720285	0	0
chr2	34580379	34581446	0	780	2307.57	2.95842	93.1993	0.119486	71.2986	0.0914084	2307.57	93.1993	13.2781	0.0170232	16.1666	0.0207264
chr2	105095622	105096226	0	799	0	0	0	0	0	0	0	0	3.62595	0.0045381	14.3916	0.018012
chr2	138985719	138986705	0	598	304.343	0.508935	523.872	0.876041	0	0	304.343	523.872	7.68963	0.0128589	20.1482	0.0336927
chr2	32802829	32803941	0	1143	2071.04	1.81194	170.87	0.149492	68.3385	0.0597888	2071.04	170.87	96.5801	0.084497	105.682	0.0924605
chr2	104918921	104919949	0	529	105.738	0.199883	475.597	0.89905	100.239	0.189487	105.738	475.597	3.42166	0.00646817	0	0
chr2	127955208	127955609	0	704	105.738	0.150196	638.381	0.906791	91.0564	0.129342	105.738	638.381	14.9123	0.0211823	27.2481	0.0387047
chr2	22041687	22042136	0	717	942.84	1.31498	331.04	0.461701	160.567	0.223943	942.84	331.04	16.3569	0.0228129	12.8085	0.0178641
chr2	80113709	80114316	0	846	257.257	0.304086	649.697	0.767964	208.442	0.246386	257.257	649.697	10.3234	0.0122025	10.1221	0.0119646
chr2	18918956	18919521	0	936	286.244	0.305816	484.05	0.517147	206.229	0.220331	286.244	484.05	24.7761	0.0264702	26.8643	0.0287012
chr2	183598852	183600397	0	723	375.556	0.519441	909.046	1.25733	28.4243	0.0393144	375.556	909.046	40.7536	0.0563674	54.2084	0.074977
chr2	22737735	22738319	0	1260	523.516	0.415489	1433.89	1.13801	497.864	0.39513	523.516	1433.89	15.7149	0.0124721	0	0
chr2	116132415	116133036	0	1404	484.958	0.345412	1670.15	1.18957	88.587	0.0630962	484.958	1670.15	14.8686	0.0105901	27.8238	0.0198175
chr2	158737963	158738670	0	1304	499.267	0.382874	744.557	0.570979	325.188	0.249377	499.267	744.557	15.2042	0.0116596	45.0937	0.0345811
chr2	46187298	46188181	0	540	205.664	0.380859	89.1693	0.165128	0	0	205.664	89.1693	0.277235	0.000513399	5.85258	0.0108381
chr2	126781811	126782609	0	1028	131.848	0.128257	201.021	0.195545	83.2504	0.0809828	131.848	201.021	13.3365	0.0129732	57.5664	0.0559985
chr2	176760112	176760612	0	723	360.434	0.498526	817.932	1.1313	386.777	0.534962	360.434	817.932	10.4255	0.0144198	21.2516	0.0293936
chr2	97953185	97954138	0	841	1809.54	2.15165	503.422	0.5986	189.462	0.225282	1809.54	503.422	131.789	0.156705	80.593	0.0958299
chr2	222340372	222341047	0	453	160.16	0.353554	422.604	0.932902	69.0556	0.152441	160.16	422.604	3.21009	0.00708629	0	0
chr2	141067469	141068019	0	1388	415.924	0.299657	452.584	0.326069	149.621	0.107796	415.924	452.584	8.52134	0.00613929	22.0671	0.0158985
chr2	79258252	79260710	0	1134	128.724	0.113514	608.526	0.536619	110.951	0.0978405	128.724	608.526	12.1619	0.0107247	38.3776	0.0338427
chr2	232678486	232679393	0	536	471.307	0.879304	930.296	1.73563	0	0	471.307	930.296	6.16483	0.0115016	28.7832	0.0537
chr2	21580978	21581394	0	2516	725.492	0.288351	763.113	0.303304	481.749	0.191474	725.492	763.113	154.537	0.0614216	155.477	0.0617954
chr2	23924035	23924363	0	688	0	0	0	0	0	0	0	0	0	0	0	0
chr2	121365250	121365667	0	588	71.7033	0.121944	1156.32	1.96654	28.3117	0.0481491	71.7033	1156.32	4.49413	0.00764307	8.0593	0.0137063
chr2	46750622	46751263	0	549	1420.6	2.58761	36.2865	0.0660956	31.4854	0.0573505	1420.6	36.2865	14.5986	0.0265913	41.3039	0.0752348
chr2	177866680	177867302	0	366	233.674	0.638454	403.024	1.10116	105.902	0.28935	233.674	403.024	4.99024	0.0136345	0	0
chr2	174808637	174810452	0	1453	612.75	0.421714	1545.11	1.06339	360.561	0.248149	612.75	1545.11	16.9186	0.0116439	0	0
chr2	48732937	48735763	0	1052	265.223	0.252113	1211.81	1.15191	163.353	0.155279	265.223	1211.81	20.3038	0.0193002	37.4182	0.0355686
chr2	224421252	224422322	0	765	265.327	0.346832	767.928	1.00383	136.584	0.178541	265.327	767.928	12.1473	0.0158788	32.1412	0.0420147
chr2	101716482	101722854	0	603	116.99	0.194013	82.1983	0.136316	66.0485	0.109533	116.99	82.1983	13.373	0.0221774	24.6096	0.040812
chr2	24627593	24630514	0	505	187.252	0.370796	15.3397	0.0303757	0	0	187.252	15.3397	7.0695	0.013999	24.6096	0.048732
chr2	15802259	15813585	0	636	231.757	0.364398	472.927	0.743595	115.036	0.180875	231.757	472.927	8.74021	0.0137425	20.1482	0.0316796
chr2	4923441	4924414	0	826	166.055	0.201035	940.472	1.13859	161.448	0.195458	166.055	940.472	11.1186	0.0134608	6.71608	0.00813085
chr2	163613313	163614477	0	661	103.355	0.156362	847.323	1.28188	136.937	0.207166	103.355	847.323	4.82243	0.00729566	12.3288	0.0186517
chr2	89915797	89916388	0	716	315.654	0.440858	416.188	0.581269	19.1075	0.0266864	315.654	416.188	17.1375	0.0239351	42.2154	0.05896
chr2	109842362	109843122	0	727	0	0	0	0	0	0	0	0	0	0	0	0
chr2	89679857	89680372	0	498	540.73	1.0858	241.14	0.484217	104.056	0.208947	540.73	241.14	2.91826	0.00585997	0	0
chr2	111957484	111958258	0	868	77.4042	0.0891753	288.31	0.332154	191.019	0.220069	77.4042	288.31	42.2273	0.048649	60.061	0.0691947
chr2	189956071	189956813	0	891	283.898	0.318628	825.858	0.926889	199.2	0.223569	283.898	825.858	21.4857	0.0241142	64.9061	0.0728464
chr2	108598813	108599571	0	678	263.156	0.388136	1534.28	2.26295	221.88	0.327257	263.156	1534.28	2.0136	0.00296991	8.63497	0.0127359
chr2	93667672	93668348	0	908	341.685	0.376305	160.032	0.176247	1195.29	1.3164	341.685	160.032	392.157	0.431891	454.583	0.500642
chr2	10805143	10805541	0	661	398.703	0.603181	1035.36	1.56635	188.362	0.284965	398.703	1035.36	26.0893	0.0394695	6.71608	0.0101605
chr2	22842564	22844402	0	957	864.295	0.90313	118.892	0.124234	221.9	0.23187	864.295	118.892	16.1088	0.0168326	23.0266	0.0240612
chr2	50516971	50517806	0	963	3794.22	3.94	89.9761	0.0934331	326.146	0.338677	3794.22	89.9761	14.0952	0.0146368	21.1077	0.0219187
chr2	56992441	56993688	0	877	337.526	0.384865	998.992	1.1391	122.49	0.139669	337.526	998.992	20.8145	0.0237338	28.7832	0.0328201
chr2	149624375	149624866	0	1619	0	0	0	0	0	0	0	0	4.42847	0.00273531	0	0
chr2	25388419	25389849	0	689	0	0	79.2639	0.115042	12.2429	0.0177691	0	79.2639	12.7309	0.0184774	6.71608	0.00974758
chr2	196256335	196257676	0	1034	385.752	0.373067	661.951	0.640185	309.867	0.299678	385.752	661.951	17.3126	0.0167433	28.7832	0.0278368
chr2	128765375	128766217	0	2153	552.374	0.25656	1020.28	0.473886	324.655	0.150792	552.374	1020.28	51.8576	0.0240862	22.0671	0.0102495
chr2	166455889	166457082	0	650	0	0	356.705	0.548778	0	0	0	356.705	7.83555	0.0120547	14.3916	0.0221409
chr2	73625923	73626504	0	672	0	0	0	0	0	0	0	0	1.16731	0.00173706	6.71608	0.00999417
chr2	118244488	118244978	0	839	268.01	0.31944	782.979	0.933228	134.162	0.159907	268.01	782.979	4.47953	0.00533914	0	0
chr2	188036867	188037434	0	1703	105.738	0.0620892	791.608	0.464831	0	0	105.738	791.608	14.6789	0.00861942	36.2668	0.0212959
chr2	138860668	138861619	0	664	211.932	0.319175	1242.52	1.87127	218.825	0.329556	211.932	1242.52	15.9629	0.0240405	7.67552	0.0115595
chr2	37721075	37722243	0	1037	406.074	0.391585	257.08	0.247907	160.468	0.154742	406.074	257.08	8.94448	0.00862535	5.42084	0.00522742
chr2	32898825	32899715	0	956	371.66	0.388766	186.207	0.194777	420.53	0.439885	371.66	186.207	13.9055	0.0145455	7.67552	0.00802879
chr2	114838684	114839665	0	882	3189.64	3.61637	219.87	0.249286	57.5798	0.0652832	3189.64	219.87	73.0442	0.0828165	19.1408	0.0217016
chr2	212529712	212531348	0	854	441.512	0.516993	732.044	0.857195	10.3706	0.0121436	441.512	732.044	20.4862	0.0239886	30.1264	0.0352769
chr2	81631762	81632333	0	970	255.448	0.263348	1342.53	1.38405	49.6121	0.0511465	255.448	1342.53	21.566	0.022233	8.29916	0.00855583
chr2	96060564	96061052	0	705	627.413	0.889947	447.03	0.634085	76035.1	107.851	627.413	447.03	2218.14	3.1463	906.431	1.28572
chr2	71046821	71047389	0	468	1317.68	2.81555	308.098	0.658329	127.456	0.272342	1317.68	308.098	33.4288	0.071429	13.2403	0.0282912
chr2	106259356	106259915	0	2692	873.994	0.324664	3726.72	1.38437	476.856	0.177138	873.994	3726.72	39.2215	0.0145697	43.1748	0.0160382
chr2	111862823	111864089	0	823	99.7052	0.121149	186.608	0.226741	77.1436	0.0937346	99.7052	186.608	5.06319	0.00615212	0	0
chr2	117280971	117281885	0	1732	838.381	0.484054	2495.21	1.44065	369.399	0.213279	838.381	2495.21	13.7159	0.00791908	50.8503	0.0293593
chr2	67984005	67984580	0	1279	632.915	0.494851	1944.83	1.52059	176.015	0.137619	632.915	1944.83	18.779	0.0146826	57.6144	0.0450464
chr2	243089329	243090988	0	773	318.134	0.411558	580.314	0.75073	110.951	0.143533	318.134	580.314	5.76358	0.00745611	8.44308	0.0109225
chr2	227123333	227123912	0	1046	348.456	0.333132	1602.21	1.53175	247.13	0.236262	348.456	1602.21	12.5485	0.0119967	6.71608	0.00642073
chr2	157663862	157666365	0	455	256.636	0.564035	61.5434	0.13526	113.903	0.250336	256.636	61.5434	4.77866	0.0105026	12.7126	0.0279398
chr2	111847440	111848043	0	1041	447.975	0.430332	158.89	0.152632	158.228	0.151996	447.975	158.89	27.8257	0.0267298	46.1491	0.0443315
chr2	215190741	215191245	0	1038	264.001	0.254337	0	0	82.9	0.0798651	264.001	0	14.4454	0.0139166	7.48363	0.00720966
chr2	23063302	23064152	0	594	0	0	0	0	0	0	0	0	0	0	0	0
chr2	3626448	3628205	0	675	0	0	0	0	0	0	0	0	0	0	0	0
chr2	24107220	24108271	0	682	340.724	0.499595	89.3969	0.13108	0	0	340.724	89.3969	7.5729	0.011104	6.71608	0.00984762
chr2	87216575	87218269	0	428	147.987	0.345764	299.951	0.70082	0	0	147.987	299.951	18.1224	0.0423422	13.4322	0.0313836
chr2	54143419	54147369	0	555	101.062	0.182094	124.837	0.224932	110.951	0.199912	101.062	124.837	5.94596	0.0107134	7.67552	0.0138298
chr2	122410370	122411082	0	586	76.4989	0.130544	88.8896	0.151689	105.765	0.180487	76.4989	88.8896	14.8686	0.025373	0	0
chr2	236840951	236841525	0	4642	937.989	0.202066	1501.49	0.323457	155.36	0.0334683	937.989	1501.49	37.0182	0.00797462	42.2154	0.00909422
chr2	79531839	79532590	0	1317	0	0	237.812	0.180571	0	0	0	237.812	1.02139	0.000775546	0	0
chr2	116778042	116779678	0	612	233.041	0.380786	261.956	0.428033	185.293	0.302766	233.041	261.956	5.34772	0.0087381	22.0671	0.0360574
chr2	122406953	122408562	0	1141	407.951	0.357538	1191.81	1.04453	201.878	0.176931	407.951	1191.81	14.9415	0.0130951	28.7352	0.0251843
chr2	2788355	2789574	0	1388	0	0	1425.18	1.02678	291.326	0.209889	0	1425.18	11.6366	0.00838371	33.2926	0.023986
chr2	231714674	231715643	0	1230	844.088	0.68625	824.258	0.670129	44.4753	0.0361588	844.088	824.258	23.0543	0.0187433	18.7091	0.0152106
chr2	38762777	38763414	0	753	689.126	0.915174	926.726	1.23071	110.951	0.147345	689.126	926.726	16.8895	0.0224296	8.58699	0.0114037
chr2	232135931	232136599	0	773	262.207	0.339206	1236.09	1.59909	177.744	0.229941	262.207	1236.09	10.5495	0.0136475	17.222	0.0222794
chr2	127375969	127376870	0	1424	1957.87	1.37491	148.705	0.104428	278.687	0.195707	1957.87	148.705	32.9472	0.0231371	40.0087	0.028096
chr2	76483852	76484430	0	1264	0	0	126.819	0.100331	110.344	0.0872977	0	126.819	8.37543	0.00662613	25.1373	0.0198871
chr2	63146092	63147582	0	859	209.016	0.243325	596.278	0.694153	57.5108	0.0669509	209.016	596.278	11.7679	0.0136995	24.7056	0.0287609
chr2	40325990	40327255	0	1623	117.188	0.0722044	446.386	0.275037	117.682	0.0725089	117.188	446.386	7.31026	0.00450416	11.945	0.00735984
chr2	45814191	45816244	0	813	429.446	0.528224	164.642	0.202511	750.226	0.922787	429.446	164.642	551.801	0.678722	367.034	0.451456
chr2	144777854	144779103	0	930	0	0	0	0	0	0	0	0	1.16731	0.00125517	3.54993	0.00381713
chr2	136386554	136387865	0	1024	0	0	0	0	0	0	0	0	0	0	0	0
chr2	158171722	158172076	0	1765	293.864	0.166495	195.243	0.110619	120.533	0.0682906	293.864	195.243	10.6517	0.00603494	5.27692	0.00298976
chr2	49148546	49149277	0	1838	931.695	0.506907	548.346	0.298338	225.516	0.122696	931.695	548.346	16.0286	0.00872066	15.3511	0.00835204
chr2	46360713	46361602	0	677	356.917	0.527204	554.584	0.819179	0	0	356.917	554.584	4.82973	0.00713402	21.3955	0.0316034
chr2	32253320	32253830	0	991	1501.43	1.51507	1771.02	1.7871	195.244	0.197017	1501.43	1771.02	57.198	0.0577175	29.8866	0.030158
chr2	117132551	117133078	0	930	174.296	0.187415	992.105	1.06678	558.051	0.600054	174.296	992.105	21.887	0.0235344	33.2446	0.0357469
chr2	46250669	46251826	0	535	53.1673	0.0993781	107.982	0.201835	32.6365	0.0610027	53.1673	107.982	6.25968	0.0117003	7.29174	0.0136294
chr2	57487990	57492695	0	1020	405.021	0.397079	460.558	0.451528	0	0	405.021	460.558	11.498	0.0112725	27.0562	0.0265257
chr2	31597040	31597724	0	627	383.035	0.610902	789.745	1.25956	88.6014	0.14131	383.035	789.745	8.71103	0.0138932	0	0
chr2	199408818	199409746	0	1315	5668.66	4.31077	445.941	0.339118	835.803	0.635591	5668.66	445.941	166.742	0.1268	157.54	0.119802
chr2	70790067	70791736	0	769	165.151	0.214761	367.933	0.478456	106.4	0.138362	165.151	367.933	9.14148	0.0118875	12.9045	0.0167808
chr2	95971051	95972523	0	1988	486.63	0.244784	2624.46	1.32015	367.453	0.184835	486.63	2624.46	26.2936	0.0132261	45.8612	0.023069
chr2	1146602	1147188	0	382	103.888	0.271958	209.267	0.54782	62.4221	0.163409	103.888	209.267	6.8944	0.0180482	6.71608	0.0175814
chr2	136207996	136211606	0	1207	436.14	0.361342	1011.37	0.837922	177.503	0.147061	436.14	1011.37	8.46297	0.00701157	21.0117	0.0174082
chr2	183187627	183188601	0	2188	116.301	0.053154	1497.24	0.684297	248.366	0.113513	116.301	1497.24	30.8242	0.0140878	64.2345	0.0293576
chr2	55290021	55290738	0	395	93.591	0.236939	30.9261	0.0782938	0	0	93.591	30.9261	7.19352	0.0182115	5.85258	0.0148167
chr2	56729702	56730220	0	660	108.313	0.164111	58.1698	0.0881361	291.999	0.442423	108.313	58.1698	10.1483	0.0153762	14.3916	0.0218055
chr2	176829205	176829842	0	1548	179.171	0.115743	1351.93	0.873339	220.666	0.142549	179.171	1351.93	29.6861	0.019177	36.7945	0.0237691
chr2	176132569	176133373	0	2140	944.778	0.441485	4090.79	1.91159	520.946	0.243433	944.778	4090.79	34.5523	0.0161459	96.3278	0.045013
chr2	173507744	173508667	0	807	347.879	0.431076	122.313	0.151566	0	0	347.879	122.313	19.2533	0.0238578	0.71958	0.000891673
chr2	97347494	97350506	0	734	235.706	0.321125	370.893	0.505303	110.951	0.15116	235.706	370.893	8.36813	0.0114007	0.71958	0.000980354
chr2	220231633	220234149	0	534	1809.98	3.38947	269.19	0.5041	158.262	0.296371	1809.98	269.19	14.7518	0.0276252	21.5874	0.0404259
chr2	162023046	162025418	0	443	148.037	0.334169	54.9303	0.123996	104.16	0.235125	148.037	54.9303	2.82343	0.00637342	9.35454	0.0211163
chr2	136110271	136110975	0	521	136.039	0.261111	0	0	0	0	136.039	0	1.67071	0.00320673	0	0
chr2	7279527	7279911	0	725	182.235	0.251358	470.643	0.649163	6.46506	0.00891732	182.235	470.643	6.74848	0.00930825	0	0
chr2	87510351	87511038	0	426	0	0	0	0	0	0	0	0	0	0	0	0
chr2	10705460	10705904	0	696	115.947	0.166591	358.657	0.515311	97.943	0.140723	115.947	358.657	5.60307	0.00805038	12.9524	0.0186098
chr2	70425619	70426707	0	593	188.894	0.31854	189.258	0.319153	0	0	188.894	189.258	9.19984	0.0155141	11.6572	0.019658
chr2	127836341	127838077	0	1181	373.232	0.31603	723.15	0.61232	201.267	0.170421	373.232	723.15	34.3845	0.0291147	6.71608	0.00568677
chr2	56519651	56520091	0	1284	1034.2	0.805455	570.315	0.444171	847.667	0.660177	1034.2	570.315	123.326	0.0960482	48.3558	0.0376603
chr2	13314810	13315917	0	496	72.9957	0.147169	529.812	1.06817	224.309	0.452235	72.9957	529.812	9.40411	0.0189599	1.10336	0.00222451
chr2	62334231	62341659	0	809	244.95	0.302781	876.752	1.08375	0	0	244.95	876.752	11.9211	0.0147356	11.4173	0.0141129
chr2	12802709	12806319	0	653	273.113	0.418243	937.684	1.43596	0	0	273.113	937.684	5.69791	0.00872575	17.8936	0.0274021
chr2	62463356	62464624	0	635	0	0	0	0	0	0	0	0	0	0	0	0
chr2	150005653	150006751	0	806	125.791	0.156068	0	0	0	0	125.791	0	3.16632	0.00392843	6.71608	0.00833261
chr2	86366739	86368473	0	754	439.791	0.583277	877.465	1.16375	94.4927	0.125322	439.791	877.465	0	0	6.71608	0.00890727
chr2	179595908	179596295	0	1086	521.259	0.479981	848.819	0.781601	37.3688	0.0344096	521.259	848.819	20.2819	0.0186758	24.1779	0.0222633
chr2	196256322	196256746	0	831	320.042	0.385129	722.789	0.869782	73.07	0.0879302	320.042	722.789	54.1849	0.0652045	43.1748	0.0519553
chr2	143854729	143855437	0	1130	0	0	0	0	0	0	0	0	0	0	0	0
chr2	211192948	211195513	0	746	219.399	0.2941	279.41	0.374544	96.3613	0.129171	219.399	279.41	9.19982	0.0123322	0	0
chr2	193776476	193776978	0	698	0	0	0	0	0	0	0	0	2.1887	0.00313567	0	0
chr2	12756132	12756740	0	1972	1022.9	0.51871	2691.76	1.36499	731.546	0.370967	1022.9	2691.76	35.9239	0.018217	34.9236	0.0177097
chr2	105275336	105276960	0	1502	308.833	0.205615	252.745	0.168272	163.624	0.108937	308.833	252.745	13.5699	0.00903457	37.4182	0.0249122
chr2	194923078	194923905	0	448	262.707	0.5864	0	0	0	0	262.707	0	8.71103	0.0194443	11.3214	0.025271
chr2	190274837	190275898	0	828	3264.71	3.94289	266.518	0.321882	294.928	0.356193	3264.71	266.518	8.46297	0.010221	26.8643	0.0324448
chr2	45263590	45264257	0	617	169.181	0.2742	589.006	0.954629	0	0	169.181	589.006	5.23099	0.0084781	16.4064	0.0265907
chr2	48324436	48326118	0	378	0	0	0	0	51.7628	0.136939	0	0	5.84383	0.0154599	12.9045	0.0341388
chr2	3805166	3806309	0	714	251.414	0.35212	273.183	0.38261	59.3186	0.0830793	251.414	273.183	8.56511	0.011996	15.447	0.0216344
chr2	20204131	20204658	0	587	1528.76	2.60435	183.047	0.311836	94.9267	0.161715	1528.76	183.047	14.8394	0.02528	9.01874	0.0153641
chr2	224457005	224458094	0	535	105.738	0.197641	366.606	0.685245	0	0	105.738	366.606	8.72561	0.0163096	8.53902	0.0159608
chr2	218623620	218624430	0	3963	1235.43	0.311741	5910.16	1.49134	1448.8	0.365582	1235.43	5910.16	108.02	0.027257	147.754	0.0372833
chr2	117551625	117552263	0	801	324.573	0.40521	419.361	0.523547	296.351	0.369976	324.573	419.361	10.8049	0.0134892	22.0671	0.0275495
chr2	201489266	201490338	0	1251	344.621	0.275476	377.183	0.301505	87.4407	0.0698967	344.621	377.183	11.9795	0.00957592	0	0
chr2	137447293	137448094	0	671	200.25	0.298436	74.2578	0.110667	115.453	0.172062	200.25	74.2578	10.8195	0.0161244	6.52419	0.00972309
chr2	10462523	10463346	0	1671	849.798	0.508557	2597.06	1.5542	443.463	0.265388	849.798	2597.06	22.0475	0.0131942	29.9825	0.0179429
chr2	6880129	6881676	0	1647	167.375	0.101624	542.763	0.329547	102.153	0.0620236	167.375	542.763	12.5267	0.00760574	14.3916	0.00873807
chr2	23068980	23069684	0	495	602.032	1.21623	68.7414	0.138872	0	0	602.032	68.7414	6.8871	0.0139133	28.9271	0.0584387
chr2	21167983	21168691	0	2018	0	0	0	0	0	0	0	0	0	0	0	0
chr2	77305749	77306081	0	989	92.6414	0.0936718	641.761	0.648899	39.8822	0.0403258	92.6414	641.761	13.3438	0.0134922	13.4322	0.0135816
chr2	192216031	192216902	0	391	38.9289	0.0995623	153.655	0.39298	0	0	38.9289	153.655	5.01941	0.0128374	6.90797	0.0176675
chr2	118998344	118998829	0	742	435.661	0.587144	54.8618	0.0739377	146.949	0.198045	435.661	54.8618	17.692	0.0238437	16.4064	0.0221111
chr2	90620559	90621893	0	873	350.502	0.401492	228.475	0.261712	97.0948	0.11122	350.502	228.475	3.88859	0.00445428	9.5944	0.0109901
chr2	11350889	11351724	0	1496	319.201	0.213369	578.006	0.386368	104.098	0.0695839	319.201	578.006	172.046	0.115004	231.993	0.155075
chr2	131801053	131801917	0	551	175.28	0.318113	192.597	0.349541	63.6916	0.115593	175.28	192.597	63.5161	0.115274	64.2345	0.116578
chr2	153083915	153084592	0	508	317.214	0.624438	254.628	0.501236	87.9957	0.17322	317.214	254.628	11.3812	0.022404	15.351	0.0302186
chr2	161356543	161357275	0	507	168.068	0.331494	0	0	0.92358	0.00182166	168.068	0	5.60307	0.0110514	1.96685	0.00387939
chr2	218167792	218169955	0	1072	177.456	0.165537	118.892	0.110907	52.0322	0.0485375	177.456	118.892	10.4912	0.00978654	7.67552	0.00716
chr2	130791159	130791956	0	634	355.078	0.56006	139.194	0.219548	284.788	0.449192	355.078	139.194	22.5874	0.0356268	186.899	0.294793
chr2	155724201	155725757	0	796	219.659	0.275954	633.407	0.795737	109.057	0.137006	219.659	633.407	8.53593	0.0107235	6.52419	0.00819622
chr2	160133857	160134448	0	666	183.35	0.2753	1696.53	2.54734	70.1126	0.105274	183.35	1696.53	15.0291	0.0225662	7.38769	0.0110926
chr2	140095444	140095818	0	1023	153.813	0.150355	863.999	0.844574	158.273	0.154714	153.813	863.999	9.59379	0.0093781	15.351	0.0150059
chr2	147612014	147613151	0	745	167.161	0.224378	236.512	0.317466	0	0	167.161	236.512	15.4303	0.0207119	20.628	0.0276886
chr2	214200698	214201230	0	1144	0	0	0	0	0	0	0	0	0	0	0	0
chr2	2171407	2173094	0	840	79.0015	0.0940494	326.052	0.388157	97.0371	0.11552	79.0015	326.052	23.7839	0.0283141	70.4229	0.0838368
chr2	99335719	99336341	0	1259	849.376	0.674643	225.759	0.179316	104.951	0.0833606	849.376	225.759	14.015	0.0111318	72.9654	0.0579551
